staycation-worker
date,stream,content
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:events',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:active',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 65 64 61 36 39 64 34 61 2d 33 35 63 38 2d 34 34 65 32 2d 39 33 65 36 2d 30 31 34 63 39 33 39 30 66 35 38 66 3a 37 33 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913380216',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:events',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:active',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 30 37 61 36 38 34 62 38 2d 39 39 65 32 2d 34 30 36 38 2d 39 66 36 65 2d 65 66 39 62 63 61 36 39 38 61 32 64 3a 37 32 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913380212',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:events',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:active',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 65 64 61 36 39 64 34 61 2d 33 35 63 38 2d 34 34 65 32 2d 39 33 65 36 2d 30 31 34 63 39 33 39 30 66 35 38 66 3a 37 32 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913380212',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:events',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:active',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 31 64 62 36 63 33 32 66 2d 61 64 62 35 2d 34 38 65 37 2d 39 36 38 62 2d 32 62 65 61 38 36 32 35 36 33 65 38 3a 37 32 ... 50 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913380211',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:events',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:active',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 38 37 34 64 34 31 39 32 2d 62 34 66 31 2d 34 35 65 31 2d 38 37 63 30 2d 33 36 36 33 39 35 33 61 38 66 31 36 3a 37 30 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913380213',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:events',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:active',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,❌ Monitor Worker Connection Error: ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 38 37 34 64 34 31 39 32 2d 62 34 66 31 2d 34 35 65 31 2d 38 37 63 30 2d 33 36 36 33 39 35 33 61 38 66 31 36 3a 36 39 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379402',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:events',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:active',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,❌ Monitor Worker Connection Error: ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 31 64 62 36 63 33 32 66 2d 61 64 62 35 2d 34 38 65 37 2d 39 36 38 62 2d 32 62 65 61 38 36 32 35 36 33 65 38 3a 37 31 ... 50 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379403',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:events',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:active',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 30 37 61 36 38 34 62 38 2d 39 39 65 32 2d 34 30 36 38 2d 39 66 36 65 2d 65 66 39 62 63 61 36 39 38 61 32 64 3a 37 31 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379403',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:events',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:active',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 65 64 61 36 39 64 34 61 2d 33 35 63 38 2d 34 34 65 32 2d 39 33 65 36 2d 30 31 34 63 39 33 39 30 66 35 38 66 3a 37 31 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379403',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:events',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:active',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 30 37 61 36 38 34 62 38 2d 39 39 65 32 2d 34 30 36 38 2d 39 66 36 65 2d 65 66 39 62 63 61 36 39 38 61 32 64 3a 37 30 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379400',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:events',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:active',
"
2026/02/01 02:36:20,stderr,"      'bull:alerts:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 65 64 61 36 39 64 34 61 2d 33 35 63 38 2d 34 34 65 32 2d 39 33 65 36 2d 30 31 34 63 39 33 39 30 66 35 38 66 3a 37 30 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379400',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:events',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:active',
"
2026/02/01 02:36:20,stderr,"      'bull:insights:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 31 64 62 36 63 33 32 66 2d 61 64 62 35 2d 34 38 65 37 2d 39 36 38 62 2d 32 62 65 61 38 36 32 35 36 33 65 38 3a 37 30 ... 50 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379400',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:events',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:active',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 38 37 34 64 34 31 39 32 2d 62 34 66 31 2d 34 35 65 31 2d 38 37 63 30 2d 33 36 36 33 39 35 33 61 38 66 31 36 3a 36 38 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379400',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:events',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:active',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,❌ Monitor Worker Connection Error: ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 38 37 34 64 34 31 39 32 2d 62 34 66 31 2d 34 35 65 31 2d 38 37 63 30 2d 33 36 36 33 39 35 33 61 38 66 31 36 3a 36 37 ... 31 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379396',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:delayed',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:limiter',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:stalled',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:events',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:prioritized',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:active',
"
2026/02/01 02:36:20,stderr,"      'bull:monitor:wait',
"
2026/02/01 02:36:20,stderr,"      '11',
"
2026/02/01 02:36:20,stderr,"      '6c4c6de2bece2ad87657691d945d902df2198f5e',
"
2026/02/01 02:36:20,stderr,    args: [

2026/02/01 02:36:20,stderr,"    name: 'evalsha',
"
2026/02/01 02:36:20,stderr,  command: {

2026/02/01 02:36:20,stderr,    at parseType (/app/node_modules/redis-parser/lib/parser.js:302:14) {

2026/02/01 02:36:20,stderr,    at parseError (/app/node_modules/redis-parser/lib/parser.js:179:12)

2026/02/01 02:36:20,stderr,❌ Monitor Worker Connection Error: ReplyError: LOADING Redis is loading the dataset in memory

2026/02/01 02:36:20,stderr,}

2026/02/01 02:36:20,stderr,  }

2026/02/01 02:36:20,stderr,    ]

2026/02/01 02:36:20,stderr,      <Buffer de 00 04 a5 74 6f 6b 65 6e d9 27 31 64 62 36 63 33 32 66 2d 61 64 62 35 2d 34 38 65 37 2d 39 36 38 62 2d 32 62 65 61 38 36 32 35 36 33 65 38 3a 36 39 ... 50 more bytes>

2026/02/01 02:36:20,stderr,"      '1769913379398',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:marker',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:pc',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:meta',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:paused',
"
2026/02/01 02:36:20,stderr,"      'bull:deals:delayed',
